-41157759.00,-71416548.00,7,139,301022.00,19395900.00
-41157751.00,-71416555.00,7,139,301022.00,19400000.00
-41157740.00,-71416560.00,6,159,301022.00,19400100.00
-41157730.00,-71416564.00,7,139,301022.00,19400200.00
-41157706.00,-71416572.00,7,139,301022.00,19400400.00
-41157695.00,-71416577.00,7,139,301022.00,19400500.00
-41157687.00,-71416583.00,7,139,301022.00,19400600.00
-41157674.00,-71416590.00,7,139,301022.00,19400700.00
-41157664.00,-71416595.00,7,139,301022.00,19400800.00
-41157652.00,-71416600.00,7,139,301022.00,19400900.00
-41157637.00,-71416603.00,7,139,301022.00,19401000.00
-41157622.00,-71416606.00,7,139,301022.00,19401100.00
-41157604.00,-71416614.00,7,139,301022.00,19401300.00
-41157592.00,-71416619.00,7,139,301022.00,19401400.00
-41157580.00,-71416623.00,7,139,301022.00,19401500.00
-41157569.00,-71416625.00,7,139,301022.00,19401600.00
-41157557.00,-71416627.00,7,139,301022.00,19401700.00
-41157545.00,-71416632.00,7,139,301022.00,19401800.00
-41157535.00,-71416637.00,7,139,301022.00,19401900.00
-41157514.00,-71416648.00,7,139,301022.00,19402100.00
-41157505.00,-71416655.00,6,159,301022.00,19402200.00
-41157491.00,-71416667.00,7,139,301022.00,19402300.00
-41157477.00,-71416681.00,7,139,301022.00,19402400.00
-41157462.00,-71416694.00,7,139,301022.00,19402500.00
-41157450.00,-71416709.00,7,139,301022.00,19402600.00
-41157436.00,-71416724.00,7,139,301022.00,19402700.00
-41157416.00,-71416756.00,7,139,301022.00,19402900.00
-41157402.00,-71416771.00,7,139,301022.00,19403000.00
-41157393.00,-71416787.00,7,139,301022.00,19403100.00
-41157388.00,-71416805.00,7,139,301022.00,19403200.00
-41157387.00,-71416821.00,7,139,301022.00,19403300.00
-41157387.00,-71416838.00,7,139,301022.00,19403400.00
-41157385.00,-71416857.00,7,139,301022.00,19403500.00
-41157383.00,-71416875.00,7,139,301022.00,19403600.00
-41157382.00,-71416909.00,7,139,301022.00,19403800.00
-41157382.00,-71416923.00,7,139,301022.00,19403900.00
-41157381.00,-71416938.00,7,139,301022.00,19404000.00
-41157381.00,-71416957.00,7,139,301022.00,19404100.00
-41157380.00,-71416975.00,7,139,301022.00,19404200.00
-41157380.00,-71416993.00,7,139,301022.00,19404300.00
-41157381.00,-71417009.00,7,139,301022.00,19404400.00
-41157381.00,-71417041.00,7,139,301022.00,19404600.00
-41157380.00,-71417061.00,7,139,301022.00,19404700.00
-41157380.00,-71417079.00,7,139,301022.00,19404800.00
-41157379.00,-71417096.00,7,139,301022.00,19404900.00
-41157379.00,-71417110.00,7,139,301022.00,19405000.00
-41157378.00,-71417125.00,7,139,301022.00,19405100.00
-41157377.00,-71417142.00,7,139,301022.00,19405200.00
-41157376.00,-71417158.00,7,139,301022.00,19405300.00
-41157376.00,-71417193.00,7,139,301022.00,19405500.00
-41157376.00,-71417207.00,7,139,301022.00,19405600.00
-41157375.00,-71417221.00,7,139,301022.00,19405700.00
-41157375.00,-71417236.00,7,139,301022.00,19405800.00
-41157375.00,-71417250.00,8,128,301022.00,19405900.00
-41157375.00,-71417265.00,8,128,301022.00,19410000.00
-41157376.00,-71417279.00,8,128,301022.00,19410100.00
-41157377.00,-71417309.00,8,128,301022.00,19410300.00
-41157376.00,-71417325.00,7,139,301022.00,19410400.00
-41157376.00,-71417340.00,7,139,301022.00,19410500.00
-41157377.00,-71417355.00,7,139,301022.00,19410600.00
-41157380.00,-71417372.00,7,139,301022.00,19410700.00
-41157378.00,-71417380.00,7,139,301022.00,19410800.00
-41157379.00,-71417391.00,7,139,301022.00,19410900.00
-41157379.00,-71417415.00,7,139,301022.00,19411100.00
-41157385.00,-71417434.00,7,139,301022.00,19411200.00
-41157385.00,-71417443.00,7,139,301022.00,19411300.00
-41157387.00,-71417455.00,7,139,301022.00,19411400.00
-41157387.00,-71417467.00,7,139,301022.00,19411500.00
-41157384.00,-71417480.00,7,139,301022.00,19411600.00
-41157387.00,-71417494.00,7,139,301022.00,19411700.00
-41157395.00,-71417518.00,7,139,301022.00,19411900.00
-41157396.00,-71417531.00,7,139,301022.00,19412000.00
-41157390.00,-71417539.00,7,139,301022.00,19412100.00
-41157387.00,-71417551.00,7,139,301022.00,19412200.00
-41157386.00,-71417561.00,7,139,301022.00,19412300.00
-41157383.00,-71417567.00,7,139,301022.00,19412400.00
-41157382.00,-71417578.00,7,139,301022.00,19412500.00
-41157384.00,-71417587.00,7,139,301022.00,19412600.00
-41157395.00,-71417615.00,7,139,301022.00,19412800.00
-41157403.00,-71417632.00,7,139,301022.00,19412900.00
-41157412.00,-71417648.00,7,139,301022.00,19413000.00
-41157422.00,-71417671.00,7,139,301022.00,19413100.00
-41157424.00,-71417690.00,7,139,301022.00,19413200.00
-41157424.00,-71417711.00,7,139,301022.00,19413300.00
-41157425.00,-71417728.00,6,140,301022.00,19413400.00
